      Time   Sample #  Type  Sub Chan  Num	Aux
    7:57.867   172032     t    0    0    0
    7:57.936   172057     )    0    0    2
    7:58.283   172182     (    0    0    1
    7:58.325   172197     N    0    0    0
    7:58.408   172227     )    0    0    1
    7:58.525   172269     (    0    0    2
    7:58.600   172296     t    0    0    0
    7:58.661   172318     )    0    0    2
    7:59.011   172444     (    0    0    1
    7:59.058   172461     N    0    0    0
    7:59.142   172491     )    0    0    1
    7:59.261   172534     (    0    0    2
    7:59.342   172563     t    0    0    0
    7:59.442   172599     )    0    0    2
    7:59.761   172714     (    0    0    1
    7:59.808   172731     N    0    0    0
    7:59.892   172761     )    0    0    1
    8:00.017   172806     (    0    0    2
    8:00.103   172837     t    0    0    0
    8:00.167   172860     )    0    0    2
    8:00.508   172983     (    0    0    1
    8:00.556   173000     N    0    0    0
    8:00.642   173031     )    0    0    1
    8:00.744   173068     (    0    0    2
    8:00.831   173099     t    0    0    0
    8:00.931   173135     )    0    0    2
    8:01.239   173246     (    0    0    1
    8:01.283   173262     N    0    0    0
    8:01.361   173290     )    0    0    1
    8:01.467   173328     (    0    0    2
    8:01.544   173356     t    0    0    0
    8:01.625   173385     )    0    0    2
    8:01.922   173492     (    0    0    1
    8:01.969   173509     N    0    0    0
    8:02.042   173535     )    0    0    1
    8:02.156   173576     (    0    0    2
    8:02.233   173604     t    0    0    0
    8:02.306   173630     )    0    0    2
    8:02.611   173740     (    0    0    1
    8:02.658   173757     N    0    0    0
    8:02.744   173788     )    0    0    1
    8:02.806   173810     t    0    0    2
    8:02.928   173854     )    0    0    2
    8:03.106   173918     (    0    0    1
    8:03.144   173932     V    0    0    0
    8:03.203   173953     )    0    0    1
    8:03.269   173977     (    0    0    2
    8:03.400   174024     t    0    0    0
    8:03.483   174054     )    0    0    2
    8:04.053   174259     (    0    0    1
    8:04.089   174272     N    0    0    0
    8:04.175   174303     )    0    0    1
    8:04.278   174340     (    0    0    2
    8:04.375   174375     t    0    0    0
    8:04.494   174418     )    0    0    2
    8:04.792   174525     (    0    0    1
    8:04.842   174543     N    0    0    0
    8:04.922   174572     )    0    0    1
    8:05.031   174611     (    0    0    2
    8:05.119   174643     t    0    0    0
    8:05.186   174667     )    0    0    2
    8:05.525   174789     (    0    0    1
    8:05.572   174806     N    0    0    0
    8:05.658   174837     )    0    0    1
    8:05.775   174879     (    0    0    2
    8:05.861   174910     t    0    0    0
    8:05.942   174939     )    0    0    2
    8:06.264   175055     (    0    0    1
    8:06.308   175071     N    0    0    0
    8:06.378   175096     )    0    0    1
    8:06.500   175140     (    0    0    2
    8:06.578   175168     t    0    0    0
    8:06.694   175210     )    0    0    2
    8:06.981   175313     (    0    0    1
    8:07.022   175328     N    0    0    0
    8:07.111   175360     )    0    0    1
    8:07.219   175399     (    0    0    2
    8:07.297   175427     t    0    0    0
    8:07.433   175476     )    0    0    2
    8:07.708   175575     (    0    0    1
    8:07.753   175591     N    0    0    0
    8:07.842   175623     )    0    0    1
    8:07.936   175657     (    0    0    2
    8:08.014   175685     t    0    0    0
    8:08.136   175729     )    0    0    2
    8:08.394   175822     (    0    0    1
    8:08.442   175839     N    0    0    0
    8:08.525   175869     )    0    0    1
    8:08.628   175906     (    0    0    2
    8:08.708   175935     t    0    0    0
    8:08.797   175967     )    0    0    2
    8:09.092   176073     (    0    0    1
    8:09.131   176087     N    0    0    0
    8:09.208   176115     )    0    0    1
    8:09.314   176153     (    0    0    2
    8:09.392   176181     t    0    0    0
    8:09.472   176210     )    0    0    2
    8:09.778   176320     (    0    0    1
    8:09.822   176336     N    0    0    0
    8:09.908   176367     )    0    0    1
    8:09.992   176397     (    0    0    2
    8:10.092   176433     t    0    0    0
    8:10.169   176461     )    0    0    2
    8:10.508   176583     (    0    0    1
    8:10.558   176601     N    0    0    0
    8:10.642   176631     )    0    0    1
    8:10.753   176671     (    0    0    2
    8:10.825   176697     t    0    0    0
    8:10.919   176731     )    0    0    2
    8:11.258   176853     (    0    0    1
    8:11.308   176871     N    0    0    0
    8:11.392   176901     )    0    0    1
    8:11.511   176944     (    0    0    2
    8:11.592   176973     t    0    0    0
    8:11.678   177004     )    0    0    2
    8:11.997   177119     (    0    0    1
    8:12.050   177138     N    0    0    0
    8:12.142   177171     )    0    0    1
    8:12.250   177210     (    0    0    2
    8:12.289   177224     t    0    0    0
    8:12.308   177231     )    0    0    2
    8:12.736   177385     (    0    0    1
    8:12.783   177402     N    0    0    0
    8:12.875   177435     )    0    0    1
    8:12.997   177479     (    0    0    2
    8:13.064   177503     t    0    0    0
    8:13.103   177517     )    0    0    2
    8:13.453   177643     (    0    0    1
    8:13.494   177658     N    0    0    0
    8:13.572   177686     )    0    0    1
    8:13.672   177722     (    0    0    2
    8:13.753   177751     t    0    0    0
    8:13.822   177776     )    0    0    2
    8:14.125   177885     (    0    0    1
    8:14.172   177902     N    0    0    0
    8:14.258   177933     )    0    0    1
    8:14.353   177967     (    0    0    2
    8:14.433   177996     t    0    0    0
    8:14.492   178017     )    0    0    2
    8:14.831   178139     (    0    0    1
    8:14.878   178156     N    0    0    0
    8:14.961   178186     )    0    0    1
    8:15.064   178223     (    0    0    2
    8:15.153   178255     t    0    0    0
    8:15.219   178279     )    0    0    2
    8:15.542   178395     (    0    0    1
    8:15.589   178412     N    0    0    0
    8:15.678   178444     )    0    0    1
    8:15.778   178480     (    0    0    2
    8:15.858   178509     t    0    0    0
    8:15.961   178546     )    0    0    2
    8:16.258   178653     (    0    0    1
    8:16.303   178669     N    0    0    0
    8:16.389   178700     )    0    0    1
    8:16.486   178735     (    0    0    2
    8:16.567   178764     t    0    0    0
    8:16.642   178791     )    0    0    2
    8:16.961   178906     (    0    0    1
    8:17.011   178924     N    0    0    0
    8:17.092   178953     )    0    0    1
    8:17.158   178977     (    0    0    2
    8:17.189   178988     t    0    0    4
    8:17.297   179027     t    0    0    4
    8:17.369   179053     )    0    0    2
    8:17.708   179175     (    0    0    1
    8:17.756   179192     N    0    0    0
    8:17.828   179218     )    0    0    1
    8:17.964   179267     (    0    0    2
    8:18.042   179295     t    0    0    0
    8:18.156   179336     )    0    0    2
    8:18.439   179438     (    0    0    1
    8:18.481   179453     N    0    0    0
    8:18.575   179487     )    0    0    1
    8:18.681   179525     (    0    0    2
    8:18.758   179553     t    0    0    0
    8:18.889   179600     )    0    0    2
    8:19.158   179697     (    0    0    1
    8:19.203   179713     N    0    0    0
    8:19.289   179744     )    0    0    1
    8:19.400   179784     (    0    0    2
    8:19.467   179808     t    0    0    0
    8:19.517   179826     )    0    0    2
    8:19.878   179956     (    0    0    1
    8:19.919   179971     N    0    0    0
    8:20.003   180001     )    0    0    1
    8:20.108   180039     (    0    0    2
    8:20.178   180064     t    0    0    0
    8:20.258   180093     )    0    0    2
    8:20.547   180197     (    0    0    1
    8:20.600   180216     N    0    0    0
    8:20.675   180243     )    0    0    1
    8:20.786   180283     (    0    0    2
    8:20.867   180312     t    0    0    0
    8:20.969   180349     )    0    0    2
    8:21.244   180448     (    0    0    1
    8:21.286   180463     N    0    0    0
    8:21.369   180493     )    0    0    1
    8:21.481   180533     (    0    0    2
    8:21.553   180559     t    0    0    0
    8:21.606   180578     )    0    0    2
    8:21.958   180705     (    0    0    1
    8:22.003   180721     N    0    0    0
    8:22.075   180747     )    0    0    1
    8:22.217   180798     (    0    0    2
    8:22.292   180825     t    0    0    0
    8:22.403   180865     )    0    0    2
    8:22.708   180975     (    0    0    1
    8:22.761   180994     N    0    0    0
    8:22.842   181023     )    0    0    1
    8:22.972   181070     (    0    0    2
    8:23.044   181096     t    0    0    0
    8:23.114   181121     )    0    0    2
    8:23.447   181241     (    0    0    1
    8:23.497   181259     N    0    0    0
    8:23.589   181292     )    0    0    1
    8:23.628   181306     (    0    0    2
    8:23.658   181317     t    0    0    4
    8:23.781   181361     t    0    0    4
    8:23.872   181394     )    0    0    2
    8:24.186   181507     (    0    0    1
    8:24.228   181522     N    0    0    0
    8:24.311   181552     )    0    0    1
    8:24.419   181591     (    0    0    2
    8:24.503   181621     t    0    0    0
    8:24.614   181661     )    0    0    2
    8:24.908   181767     (    0    0    1
    8:24.956   181784     N    0    0    0
    8:25.028   181810     )    0    0    1
    8:25.136   181849     (    0    0    2
    8:25.219   181879     t    0    0    0
    8:25.325   181917     )    0    0    2
    8:25.622   182024     (    0    0    1
    8:25.661   182038     N    0    0    0
    8:25.747   182069     )    0    0    1
    8:25.833   182100     (    0    0    2
    8:25.919   182131     t    0    0    0
    8:26.014   182165     )    0    0    2
    8:26.306   182270     (    0    0    1
    8:26.356   182288     N    0    0    0
    8:26.442   182319     )    0    0    1
    8:26.539   182354     (    0    0    2
    8:26.622   182384     t    0    0    0
    8:26.725   182421     )    0    0    2
    8:27.008   182523     (    0    0    1
    8:27.064   182543     N    0    0    0
    8:27.156   182576     )    0    0    1
    8:27.258   182613     (    0    0    2
    8:27.339   182642     t    0    0    0
    8:27.408   182667     )    0    0    2
    8:27.728   182782     (    0    0    1
    8:27.775   182799     N    0    0    0
    8:27.861   182830     )    0    0    1
    8:27.969   182869     (    0    0    2
    8:28.044   182896     t    0    0    0
    8:28.133   182928     )    0    0    2
    8:28.456   183044     (    0    0    1
    8:28.497   183059     N    0    0    0
    8:28.594   183094     )    0    0    1
    8:28.694   183130     (    0    0    2
    8:28.769   183157     t    0    0    0
    8:28.856   183188     )    0    0    2
    8:29.186   183307     (    0    0    1
    8:29.231   183323     N    0    0    0
    8:29.322   183356     )    0    0    1
    8:29.442   183399     (    0    0    2
    8:29.517   183426     t    0    0    0
    8:29.581   183449     )    0    0    2
    8:29.942   183579     (    0    0    1
    8:29.994   183598     N    0    0    0
    8:30.075   183627     )    0    0    1
    8:30.200   183672     (    0    0    2
    8:30.281   183701     t    0    0    0
    8:30.383   183738     )    0    0    2
    8:30.689   183848     (    0    0    1
    8:30.736   183865     N    0    0    0
    8:30.808   183891     )    0    0    1
    8:30.933   183936     (    0    0    2
    8:31.008   183963     t    0    0    0
    8:31.103   183997     )    0    0    2
    8:31.408   184107     (    0    0    1
    8:31.456   184124     N    0    0    0
    8:31.528   184150     )    0    0    1
    8:31.639   184190     (    0    0    2
    8:31.711   184216     t    0    0    0
    8:31.811   184252     )    0    0    2
    8:32.106   184358     (    0    0    1
    8:32.144   184372     N    0    0    0
    8:32.219   184399     )    0    0    1
    8:32.331   184439     (    0    0    2
    8:32.406   184466     t    0    0    0
    8:32.467   184488     )    0    0    2
    8:32.792   184605     (    0    0    1
    8:32.836   184621     N    0    0    0
    8:32.922   184652     )    0    0    1
    8:33.025   184689     (    0    0    2
    8:33.103   184717     t    0    0    0
    8:33.206   184754     )    0    0    2
    8:33.489   184856     (    0    0    1
    8:33.531   184871     N    0    0    0
    8:33.608   184899     )    0    0    1
    8:33.725   184941     (    0    0    2
    8:33.806   184970     t    0    0    0
    8:33.906   185006     )    0    0    2
    8:34.219   185119     (    0    0    1
    8:34.272   185138     N    0    0    0
    8:34.361   185170     )    0    0    1
    8:34.469   185209     (    0    0    2
    8:34.556   185240     t    0    0    0
    8:34.669   185281     )    0    0    2
    8:34.978   185392     (    0    0    1
    8:35.025   185409     N    0    0    0
    8:35.117   185442     )    0    0    1
    8:35.222   185480     (    0    0    2
    8:35.303   185509     t    0    0    0
    8:35.367   185532     )    0    0    2
    8:35.722   185660     (    0    0    1
    8:35.769   185677     N    0    0    0
    8:35.842   185703     )    0    0    1
    8:35.969   185749     (    0    0    2
    8:36.050   185778     t    0    0    0
    8:36.158   185817     )    0    0    2
    8:36.458   185925     (    0    0    1
    8:36.506   185942     N    0    0    0
    8:36.594   185974     )    0    0    1
    8:36.700   186012     (    0    0    2
    8:36.781   186041     t    0    0    0
    8:36.883   186078     )    0    0    2
    8:37.189   186188     (    0    0    1
    8:37.236   186205     N    0    0    0
    8:37.311   186232     )    0    0    1
    8:37.433   186276     (    0    0    2
    8:37.508   186303     t    0    0    0
    8:37.608   186339     )    0    0    2
    8:37.908   186447     (    0    0    1
    8:37.956   186464     N    0    0    0
    8:38.028   186490     )    0    0    1
    8:38.144   186532     (    0    0    2
    8:38.222   186560     t    0    0    0
    8:38.311   186592     )    0    0    2
    8:38.608   186699     (    0    0    1
    8:38.661   186718     N    0    0    0
    8:38.753   186751     )    0    0    1
    8:38.858   186789     (    0    0    2
    8:38.931   186815     t    0    0    0
    8:38.989   186836     )    0    0    2
    8:39.306   186950     (    0    0    1
    8:39.350   186966     N    0    0    0
    8:39.442   186999     )    0    0    1
    8:39.550   187038     (    0    0    2
    8:39.625   187065     t    0    0    0
    8:39.708   187095     )    0    0    2
    8:40.025   187209     (    0    0    1
    8:40.064   187223     N    0    0    0
    8:40.144   187252     )    0    0    1
    8:40.258   187293     (    0    0    2
    8:40.342   187323     t    0    0    0
    8:40.450   187362     )    0    0    2
    8:40.758   187473     (    0    0    1
    8:40.803   187489     N    0    0    0
    8:40.894   187522     )    0    0    1
    8:41.008   187563     (    0    0    2
    8:41.086   187591     t    0    0    0
    8:41.192   187629     )    0    0    2
    8:41.511   187744     (    0    0    1
    8:41.561   187762     N    0    0    0
    8:41.642   187791     )    0    0    1
    8:41.761   187834     (    0    0    2
    8:41.839   187862     t    0    0    0
    8:41.931   187895     )    0    0    2
    8:42.258   188013     (    0    0    1
    8:42.308   188031     N    0    0    0
    8:42.375   188055     )    0    0    1
    8:42.506   188102     (    0    0    2
    8:42.589   188132     t    0    0    0
    8:42.636   188149     )    0    0    2
    8:42.975   188271     (    0    0    1
    8:43.025   188289     N    0    0    0
    8:43.122   188324     )    0    0    1
    8:43.228   188362     (    0    0    2
    8:43.297   188387     t    0    0    0
    8:43.367   188412     )    0    0    2
    8:43.689   188528     (    0    0    1
    8:43.728   188542     N    0    0    0
    8:43.808   188571     )    0    0    1
    8:43.906   188606     (    0    0    2
    8:43.983   188634     t    0    0    0
    8:44.044   188656     )    0    0    2
    8:44.375   188775     (    0    0    1
    8:44.414   188789     N    0    0    0
    8:44.494   188818     )    0    0    1
    8:44.625   188865     (    0    0    2
    8:44.683   188886     t    0    0    0
    8:44.731   188903     )    0    0    2
    8:45.083   189030     (    0    0    1
    8:45.128   189046     N    0    0    0
    8:45.219   189079     )    0    0    1
    8:45.314   189113     (    0    0    2
    8:45.403   189145     t    0    0    0
    8:45.489   189176     )    0    0    2
    8:45.789   189284     (    0    0    1
    8:45.831   189299     N    0    0    0
    8:45.908   189327     )    0    0    1
    8:46.031   189371     (    0    0    2
    8:46.117   189402     t    0    0    0
    8:46.192   189429     )    0    0    2
    8:46.508   189543     (    0    0    1
    8:46.553   189559     N    0    0    0
    8:46.628   189586     )    0    0    1
    8:46.739   189626     (    0    0    2
    8:46.825   189657     t    0    0    0
    8:46.922   189692     )    0    0    2
    8:47.236   189805     (    0    0    1
    8:47.281   189821     N    0    0    0
    8:47.381   189857     )    0    0    1
    8:47.467   189888     (    0    0    2
    8:47.556   189920     t    0    0    0
    8:47.686   189967     )    0    0    2
    8:47.986   190075     (    0    0    1
    8:48.031   190091     N    0    0    0
    8:48.125   190125     )    0    0    1
    8:48.228   190162     (    0    0    2
    8:48.308   190191     t    0    0    0
    8:48.403   190225     )    0    0    2
    8:48.722   190340     (    0    0    1
    8:48.767   190356     N    0    0    0
    8:48.858   190389     )    0    0    1
    8:48.967   190428     (    0    0    2
    8:49.047   190457     t    0    0    0
    8:49.153   190495     )    0    0    2
    8:49.428   190594     (    0    0    1
    8:49.481   190613     N    0    0    0
    8:49.561   190642     )    0    0    1
    8:49.672   190682     (    0    0    2
    8:49.753   190711     t    0    0    0
    8:49.861   190750     )    0    0    2
    8:50.139   190850     (    0    0    1
    8:50.186   190867     N    0    0    0
    8:50.261   190894     )    0    0    1
    8:50.361   190930     (    0    0    2
    8:50.444   190960     t    0    0    0
    8:50.550   190998     )    0    0    2
    8:50.825   191097     (    0    0    1
    8:50.878   191116     N    0    0    0
    8:50.961   191146     )    0    0    1
    8:51.064   191183     (    0    0    2
    8:51.142   191211     t    0    0    0
    8:51.228   191242     )    0    0    2
    8:51.525   191349     (    0    0    1
    8:51.569   191365     N    0    0    0
    8:51.642   191391     )    0    0    1
    8:51.764   191435     (    0    0    2
    8:51.836   191461     t    0    0    0
    8:51.914   191489     )    0    0    2
    8:52.242   191607     (    0    0    1
    8:52.297   191627     N    0    0    0
    8:52.394   191662     )    0    0    1
    8:52.503   191701     (    0    0    2
    8:52.583   191730     t    0    0    0
    8:52.697   191771     )    0    0    2
    8:53.006   191882     (    0    0    1
    8:53.056   191900     N    0    0    0
    8:53.142   191931     )    0    0    1
    8:53.256   191972     (    0    0    2
    8:53.336   192001     t    0    0    0
    8:53.433   192036     )    0    0    2
    8:53.761   192154     (    0    0    1
    8:53.803   192169     N    0    0    0
    8:53.892   192201     )    0    0    1
    8:53.997   192239     (    0    0    2
    8:54.075   192267     t    0    0    0
    8:54.172   192302     )    0    0    2
    8:54.478   192412     (    0    0    1
    8:54.528   192430     N    0    0    0
    8:54.611   192460     )    0    0    1
    8:54.731   192503     (    0    0    2
    8:54.806   192530     t    0    0    0
    8:54.881   192557     )    0    0    2
    8:55.206   192674     (    0    0    1
    8:55.256   192692     N    0    0    0
    8:55.322   192716     )    0    0    1
    8:55.381   192737     (    0    0    2
    8:55.406   192746     t    0    0    4
    8:55.531   192791     t    0    0    4
    8:55.636   192829     )    0    0    2
    8:55.906   192926     (    0    0    1
    8:55.950   192942     N    0    0    0
    8:56.019   192967     )    0    0    1
    8:56.136   193009     (    0    0    2
    8:56.217   193038     t    0    0    0
    8:56.328   193078     )    0    0    2
    8:56.608   193179     (    0    0    1
    8:56.653   193195     N    0    0    0
    8:56.722   193220     )    0    0    1
    8:56.839   193262     (    0    0    2
    8:56.917   193290     t    0    0    0
    8:57.028   193330     )    0    0    2
    8:57.331   193439     (    0    0    1
    8:57.369   193453     N    0    0    0
    8:57.456   193484     )    0    0    1
    8:57.561   193522     (    0    0    2
    8:57.636   193549     t    0    0    0
    8:57.725   193581     )    0    0    2
    8:58.039   193694     (    0    0    1
    8:58.086   193711     N    0    0    0
    8:58.172   193742     )    0    0    1
    8:58.283   193782     (    0    0    2
    8:58.364   193811     t    0    0    0
    8:58.447   193841     )    0    0    2
    8:58.775   193959     (    0    0    1
    8:58.819   193975     N    0    0    0
    8:58.903   194005     )    0    0    1
    8:59.014   194045     (    0    0    2
    8:59.094   194074     t    0    0    0
    8:59.197   194111     )    0    0    2
    8:59.517   194226     (    0    0    1
    8:59.567   194244     N    0    0    0
    8:59.653   194275     )    0    0    1
    8:59.772   194318     (    0    0    2
    8:59.853   194347     t    0    0    0
    8:59.950   194382     )    0    0    2
    9:00.289   194504     (    0    0    1
    9:00.333   194520     N    0    0    0
    9:00.403   194545     )    0    0    1
    9:00.533   194592     (    0    0    2
    9:00.614   194621     t    0    0    0
    9:00.714   194657     )    0    0    2
    9:01.008   194763     (    0    0    1
    9:01.064   194783     N    0    0    0
    9:01.156   194816     )    0    0    1
    9:01.264   194855     (    0    0    2
    9:01.342   194883     t    0    0    0
    9:01.436   194917     )    0    0    2
    9:01.725   195021     (    0    0    1
    9:01.767   195036     N    0    0    0
    9:01.844   195064     )    0    0    1
    9:01.950   195102     (    0    0    2
    9:02.025   195129     t    0    0    0
    9:02.119   195163     )    0    0    2
    9:02.422   195272     (    0    0    1
    9:02.461   195286     N    0    0    0
    9:02.539   195314     )    0    0    1
    9:02.650   195354     (    0    0    2
    9:02.731   195383     t    0    0    0
    9:02.814   195413     )    0    0    2
    9:03.128   195526     (    0    0    1
    9:03.169   195541     N    0    0    0
    9:03.247   195569     )    0    0    1
    9:03.358   195609     (    0    0    2
    9:03.428   195634     t    0    0    0
    9:03.525   195669     )    0    0    2
    9:03.839   195782     (    0    0    1
    9:03.881   195797     N    0    0    0
    9:03.969   195829     )    0    0    1
    9:04.089   195872     (    0    0    2
    9:04.156   195896     t    0    0    0
    9:04.258   195933     )    0    0    2
    9:04.589   196052     (    0    0    1
    9:04.636   196069     N    0    0    0
    9:04.722   196100     )    0    0    1
    9:04.844   196144     (    0    0    2
    9:04.928   196174     t    0    0    0
    9:05.033   196212     )    0    0    2
    9:05.342   196323     (    0    0    1
    9:05.386   196339     N    0    0    0
    9:05.472   196370     )    0    0    1
    9:05.594   196414     (    0    0    2
    9:05.667   196440     t    0    0    0
    9:05.769   196477     )    0    0    2
    9:06.086   196591     (    0    0    1
    9:06.131   196607     N    0    0    0
    9:06.206   196634     )    0    0    1
    9:06.325   196677     (    0    0    2
    9:06.406   196706     t    0    0    0
    9:06.514   196745     )    0    0    2
    9:06.811   196852     (    0    0    1
    9:06.861   196870     N    0    0    0
    9:06.942   196899     )    0    0    1
    9:07.061   196942     (    0    0    2
    9:07.136   196969     t    0    0    0
    9:07.233   197004     )    0    0    2
    9:07.550   197118     (    0    0    1
    9:07.600   197136     N    0    0    0
    9:07.672   197162     )    0    0    1
    9:07.797   197207     (    0    0    2
    9:07.869   197233     t    0    0    0
    9:07.969   197269     )    0    0    2
    9:08.272   197378     (    0    0    1
    9:08.311   197392     N    0    0    0
    9:08.392   197421     )    0    0    1
    9:08.494   197458     (    0    0    2
    9:08.575   197487     t    0    0    0
    9:08.656   197516     )    0    0    2
    9:08.975   197631     (    0    0    1
    9:09.017   197646     N    0    0    0
    9:09.092   197673     )    0    0    1
    9:09.206   197714     (    0    0    2
    9:09.275   197739     t    0    0    0
    9:09.361   197770     )    0    0    2
    9:09.678   197884     (    0    0    1
    9:09.725   197901     N    0    0    0
    9:09.808   197931     )    0    0    1
    9:09.911   197968     (    0    0    2
    9:09.989   197996     t    0    0    0
    9:10.078   198028     )    0    0    2
    9:10.406   198146     (    0    0    1
    9:10.456   198164     N    0    0    0
    9:10.542   198195     )    0    0    1
    9:10.583   198210     (    0    0    2
    9:10.611   198220     t    0    0    1
    9:10.728   198262     )    0    0    2
    9:10.858   198309     (    0    0    1
    9:10.914   198329     V    0    0    0
    9:10.972   198350     )    0    0    1
    9:11.119   198403     (    0    0    2
    9:11.228   198442     t    0    0    0
    9:11.289   198464     )    0    0    2
    9:11.750   198630     (    0    0    0
    9:11.800   198648     p    0    0    0
    9:11.842   198663     )    0    0    0
    9:11.917   198690     (    0    0    1
    9:11.956   198704     N    0    0    0
    9:12.008   198723     )    0    0    1
    9:12.153   198775     (    0    0    2
    9:12.253   198811     t    0    0    0
    9:12.364   198851     )    0    0    2
    9:12.678   198964     (    0    0    1
    9:12.706   198974     N    0    0    0
    9:12.753   198991     )    0    0    1
    9:12.897   199043     (    0    0    2
    9:12.972   199070     t    0    0    0
    9:13.036   199093     )    0    0    2
    9:13.378   199216     (    0    0    1
    9:13.411   199228     N    0    0    0
    9:13.469   199249     )    0    0    1
    9:13.594   199294     (    0    0    2
    9:13.672   199322     t    0    0    0
    9:13.747   199349     )    0    0    2
    9:14.069   199465     (    0    0    1
    9:14.100   199476     N    0    0    0
    9:14.158   199497     )    0    0    1
    9:14.267   199536     (    0    0    2
    9:14.400   199584     t    0    0    0
    9:14.483   199614     )    0    0    2
    9:14.511   199624     (    0    0    0
    9:14.522   199628     p    0    0    0
    9:14.650   199674     )    0    0    0
    9:14.769   199717     (    0    0    1
    9:14.806   199730     N    0    0    0
    9:14.889   199760     )    0    0    1
    9:14.944   199780     (    0    0    2
    9:14.967   199788     t    0    0    4
    9:15.078   199828     t    0    0    4
    9:15.181   199865     )    0    0    2
    9:15.239   199886     (    0    0    0
    9:15.272   199898     p    0    0    0
    9:15.367   199932     )    0    0    0
    9:15.486   199975     (    0    0    1
    9:15.519   199987     N    0    0    0
    9:15.586   200011     )    0    0    1
    9:15.639   200030     (    0    0    2
    9:15.669   200041     t    0    0    4
    9:15.778   200080     t    0    0    4
    9:15.833   200100     )    0    0    2
    9:16.192   200229     (    0    0    1
    9:16.228   200242     N    0    0    0
    9:16.364   200291     )    0    0    1
    9:16.411   200308     (    0    0    2
    9:16.497   200339     t    0    0    5
    9:16.664   200399     t    0    0    5
    9:16.719   200419     )    0    0    2
    9:16.917   200490     (    0    0    1
    9:16.953   200503     N    0    0    0
    9:17.000   200520     )    0    0    1
    9:17.158   200577     (    0    0    2
    9:17.236   200605     t    0    0    0
    9:17.358   200649     )    0    0    2
    9:17.503   200701     (    0    0    0
    9:17.528   200710     p    0    0    0
    9:17.564   200723     )    0    0    0
    9:17.642   200751     (    0    0    1
    9:17.681   200765     N    0    0    0
    9:17.736   200785     )    0    0    1
    9:17.886   200839     (    0    0    2
    9:17.969   200869     t    0    0    0
    9:18.078   200908     )    0    0    2
    9:18.194   200950     (    0    0    0
    9:18.264   200975     p    0    0    0
    9:18.311   200992     )    0    0    0
    9:18.381   201017     (    0    0    1
    9:18.417   201030     N    0    0    0
    9:18.481   201053     )    0    0    1
    9:18.506   201062     (    0    0    2
    9:18.567   201084     t    0    0    4
    9:18.692   201129     t    0    0    4
    9:18.819   201175     )    0    0    2
    9:18.931   201215     (    0    0    0
    9:18.983   201234     p    0    0    0
    9:19.028   201250     )    0    0    0
    9:19.103   201277     (    0    0    1
    9:19.139   201290     N    0    0    0
    9:19.192   201309     )    0    0    1
    9:19.328   201358     (    0    0    2
    9:19.406   201386     t    0    0    0
    9:19.494   201418     )    0    0    2
    9:19.639   201470     (    0    0    0
    9:19.694   201490     p    0    0    0
    9:19.733   201504     )    0    0    0
    9:19.806   201530     (    0    0    1
    9:19.844   201544     N    0    0    0
    9:19.900   201564     )    0    0    1
    9:20.036   201613     (    0    0    2
    9:20.114   201641     t    0    0    0
    9:20.214   201677     )    0    0    2
    9:20.331   201719     (    0    0    0
    9:20.381   201737     p    0    0    0
    9:20.419   201751     )    0    0    0
    9:20.489   201776     (    0    0    1
    9:20.528   201790     N    0    0    0
    9:20.581   201809     )    0    0    1
    9:20.714   201857     (    0    0    2
    9:20.794   201886     t    0    0    0
    9:20.900   201924     )    0    0    2
    9:21.028   201970     (    0    0    0
    9:21.075   201987     p    0    0    0
    9:21.114   202001     )    0    0    0
    9:21.181   202025     (    0    0    1
    9:21.219   202039     N    0    0    0
    9:21.272   202058     )    0    0    1
    9:21.414   202109     (    0    0    2
    9:21.486   202135     t    0    0    0
    9:21.592   202173     )    0    0    2
    9:21.719   202219     (    0    0    0
    9:21.772   202238     p    0    0    0
    9:21.814   202253     )    0    0    0
    9:21.894   202282     (    0    0    1
    9:21.928   202294     N    0    0    0
    9:21.981   202313     )    0    0    1
    9:22.119   202363     (    0    0    2
    9:22.203   202393     t    0    0    0
    9:22.306   202430     )    0    0    2
    9:22.453   202483     (    0    0    0
    9:22.506   202502     p    0    0    0
    9:22.550   202518     )    0    0    0
    9:22.628   202546     (    0    0    1
    9:22.669   202561     N    0    0    0
    9:22.725   202581     )    0    0    1
    9:22.881   202637     (    0    0    2
    9:22.958   202665     t    0    0    0
    9:23.022   202688     )    0    0    2
    9:23.197   202751     (    0    0    0
    9:23.250   202770     p    0    0    0
    9:23.294   202786     )    0    0    0
    9:23.369   202813     (    0    0    1
    9:23.411   202828     N    0    0    0
    9:23.481   202853     )    0    0    1
    9:23.617   202902     (    0    0    2
    9:23.697   202931     t    0    0    0
    9:23.814   202973     )    0    0    2
    9:23.944   203020     (    0    0    0
    9:23.997   203039     p    0    0    0
    9:24.039   203054     )    0    0    0
    9:24.119   203083     (    0    0    1
    9:24.156   203096     N    0    0    0
    9:24.217   203118     )    0    0    1
    9:24.344   203164     (    0    0    2
    9:24.419   203191     t    0    0    0
    9:24.528   203230     )    0    0    2
    9:24.669   203281     (    0    0    0
    9:24.717   203298     p    0    0    0
    9:24.761   203314     )    0    0    0
    9:24.836   203341     (    0    0    1
    9:24.872   203354     N    0    0    0
    9:24.922   203372     )    0    0    1
    9:25.056   203420     (    0    0    2
    9:25.133   203448     t    0    0    0
    9:25.233   203484     )    0    0    2
