      Time   Sample #  Type  Sub Chan  Num	Aux
    9:26.608   203979     )    0    0    0
    9:26.672   204002     (    0    0    1
    9:26.728   204022     N    0    0    0
    9:26.744   204028     )    0    0    1
    9:26.817   204054     (    0    0    2
    9:26.858   204069     t    0    0    4
    9:27.064   204143     t    0    0    4
    9:27.181   204185     )    0    0    2
    9:27.281   204221     (    0    0    0
    9:27.336   204241     p    0    0    0
    9:27.383   204258     )    0    0    0
    9:27.447   204281     (    0    0    1
    9:27.500   204300     N    0    0    0
    9:27.514   204305     )    0    0    1
    9:27.697   204371     (    0    0    2
    9:27.744   204388     t    0    0    4
    9:27.836   204421     t    0    0    4
    9:27.944   204460     )    0    0    2
    9:28.036   204493     (    0    0    0
    9:28.106   204518     p    0    0    0
    9:28.153   204535     )    0    0    0
    9:28.200   204552     (    0    0    1
    9:28.264   204575     N    0    0    0
    9:28.283   204582     )    0    0    1
    9:28.447   204641     (    0    0    2
    9:28.475   204651     t    0    0    4
    9:28.614   204701     t    0    0    4
    9:28.711   204736     )    0    0    2
    9:28.797   204767     (    0    0    0
    9:28.872   204794     p    0    0    0
    9:28.917   204810     )    0    0    0
    9:28.983   204834     (    0    0    1
    9:29.042   204855     N    0    0    0
    9:29.056   204860     )    0    0    1
    9:29.311   204952     (    0    0    2
    9:29.397   204983     t    0    0    0
    9:29.522   205028     )    0    0    2
    9:29.642   205071     (    0    0    0
    9:29.706   205094     p    0    0    0
    9:29.761   205114     )    0    0    0
    9:29.828   205138     (    0    0    1
    9:29.886   205159     N    0    0    0
    9:29.903   205165     )    0    0    1
    9:30.011   205204     (    0    0    2
    9:30.047   205217     t    0    0    4
    9:30.275   205299     t    0    0    4
    9:30.353   205327     )    0    0    2
    9:30.472   205370     (    0    0    0
    9:30.542   205395     p    0    0    0
    9:30.589   205412     )    0    0    0
    9:30.647   205433     (    0    0    1
    9:30.719   205459     N    0    0    0
    9:30.736   205465     )    0    0    1
    9:30.931   205535     (    0    0    2
    9:30.969   205549     t    0    0    4
    9:31.075   205587     t    0    0    4
    9:31.189   205628     )    0    0    2
    9:31.264   205655     (    0    0    0
    9:31.325   205677     p    0    0    0
    9:31.378   205696     )    0    0    0
    9:31.442   205719     (    0    0    1
    9:31.494   205738     N    0    0    0
    9:31.508   205743     )    0    0    1
    9:31.761   205834     (    0    0    2
    9:31.833   205860     t    0    0    0
    9:31.958   205905     )    0    0    2
    9:32.033   205932     (    0    0    0
    9:32.106   205958     p    0    0    0
    9:32.164   205979     )    0    0    0
    9:32.214   205997     (    0    0    1
    9:32.267   206016     N    0    0    0
    9:32.289   206024     )    0    0    1
    9:32.456   206084     (    0    0    2
    9:32.503   206101     t    0    0    4
    9:32.656   206156     t    0    0    4
    9:32.750   206190     )    0    0    2
    9:32.806   206210     (    0    0    0
    9:32.867   206232     p    0    0    0
    9:32.914   206249     )    0    0    0
    9:32.969   206269     (    0    0    1
    9:33.025   206289     N    0    0    0
    9:33.039   206294     )    0    0    1
    9:33.228   206362     (    0    0    2
    9:33.267   206376     t    0    0    4
    9:33.433   206436     t    0    0    4
    9:33.478   206452     )    0    0    2
    9:33.572   206486     (    0    0    0
    9:33.650   206514     p    0    0    0
    9:33.692   206529     )    0    0    0
    9:33.744   206548     (    0    0    1
    9:33.797   206567     N    0    0    0
    9:33.814   206573     )    0    0    1
    9:34.025   206649     (    0    0    2
    9:34.058   206661     t    0    0    4
    9:34.158   206697     t    0    0    4
    9:34.269   206737     )    0    0    2
    9:34.339   206762     (    0    0    0
    9:34.408   206787     p    0    0    0
    9:34.456   206804     )    0    0    0
    9:34.511   206824     (    0    0    1
    9:34.569   206845     N    0    0    0
    9:34.586   206851     )    0    0    1
    9:34.742   206907     (    0    0    2
    9:34.767   206916     t    0    0    4
    9:34.906   206966     t    0    0    4
    9:35.058   207021     )    0    0    2
    9:35.117   207042     (    0    0    0
    9:35.192   207069     p    0    0    0
    9:35.236   207085     )    0    0    0
    9:35.306   207110     (    0    0    1
    9:35.361   207130     N    0    0    0
    9:35.375   207135     )    0    0    1
    9:35.503   207181     (    0    0    2
    9:35.536   207193     t    0    0    4
    9:35.719   207259     t    0    0    4
    9:35.764   207275     )    0    0    2
    9:35.919   207331     (    0    0    0
    9:35.997   207359     p    0    0    0
    9:36.042   207375     )    0    0    0
    9:36.111   207400     (    0    0    1
    9:36.169   207421     N    0    0    0
    9:36.186   207427     )    0    0    1
    9:36.386   207499     (    0    0    2
    9:36.425   207513     t    0    0    4
    9:36.592   207573     t    0    0    4
    9:36.631   207587     )    0    0    2
    9:36.772   207638     (    0    0    0
    9:36.825   207657     p    0    0    0
    9:36.892   207681     )    0    0    0
    9:36.947   207701     (    0    0    1
    9:37.014   207725     N    0    0    0
    9:37.031   207731     )    0    0    1
    9:37.233   207804     (    0    0    2
    9:37.269   207817     t    0    0    4
    9:37.378   207856     t    0    0    4
    9:37.489   207896     )    0    0    2
    9:37.564   207923     (    0    0    0
    9:37.631   207947     p    0    0    0
    9:37.683   207966     )    0    0    0
    9:37.736   207985     (    0    0    1
    9:37.792   208005     N    0    0    0
    9:37.808   208011     )    0    0    1
    9:37.983   208074     (    0    0    2
    9:38.033   208092     t    0    0    4
    9:38.172   208142     t    0    0    4
    9:38.231   208163     )    0    0    2
    9:38.328   208198     (    0    0    0
    9:38.394   208222     p    0    0    0
    9:38.442   208239     )    0    0    0
    9:38.489   208256     (    0    0    1
    9:38.550   208278     N    0    0    0
    9:38.564   208283     )    0    0    1
    9:38.800   208368     (    0    0    2
    9:38.883   208398     t    0    0    0
    9:38.989   208436     )    0    0    2
    9:39.081   208469     (    0    0    0
    9:39.144   208492     p    0    0    0
    9:39.186   208507     )    0    0    0
    9:39.247   208529     (    0    0    1
    9:39.300   208548     N    0    0    0
    9:39.317   208554     )    0    0    1
    9:39.506   208622     (    0    0    2
    9:39.553   208639     t    0    0    4
    9:39.689   208688     t    0    0    4
    9:39.750   208710     )    0    0    2
    9:39.839   208742     (    0    0    0
    9:39.906   208766     p    0    0    0
    9:39.947   208781     )    0    0    0
    9:40.008   208803     (    0    0    1
    9:40.061   208822     N    0    0    0
    9:40.078   208828     )    0    0    1
    9:40.222   208880     (    0    0    2
    9:40.306   208910     t    0    0    1
    9:40.383   208938     )    0    0    2
    9:40.592   209013     (    0    0    0
    9:40.669   209041     p    0    0    0
    9:40.711   209056     )    0    0    0
    9:40.767   209076     (    0    0    1
    9:40.836   209101     N    0    0    0
    9:40.850   209106     )    0    0    1
    9:41.061   209182     (    0    0    2
    9:41.086   209191     t    0    0    4
    9:41.169   209221     t    0    0    4
    9:41.292   209265     )    0    0    2
    9:41.403   209305     (    0    0    0
    9:41.472   209330     p    0    0    0
    9:41.522   209348     )    0    0    0
    9:41.592   209373     (    0    0    1
    9:41.647   209393     N    0    0    0
    9:41.664   209399     )    0    0    1
    9:41.864   209471     (    0    0    2
    9:41.892   209481     t    0    0    4
    9:42.025   209529     t    0    0    4
    9:42.089   209552     )    0    0    2
    9:42.231   209603     (    0    0    0
    9:42.283   209622     p    0    0    0
    9:42.331   209639     )    0    0    0
    9:42.397   209663     (    0    0    1
    9:42.456   209684     N    0    0    0
    9:42.475   209691     )    0    0    1
    9:42.669   209761     (    0    0    2
    9:42.719   209779     t    0    0    4
    9:42.811   209812     t    0    0    4
    9:42.914   209849     )    0    0    2
    9:43.014   209885     (    0    0    0
    9:43.094   209914     p    0    0    0
    9:43.144   209932     )    0    0    0
    9:43.203   209953     (    0    0    1
    9:43.258   209973     N    0    0    0
    9:43.275   209979     )    0    0    1
    9:43.475   210051     (    0    0    2
    9:43.508   210063     t    0    0    4
    9:43.628   210106     t    0    0    4
    9:43.739   210146     )    0    0    2
    9:43.817   210174     (    0    0    0
    9:43.881   210197     p    0    0    0
    9:43.933   210216     )    0    0    0
    9:43.983   210234     (    0    0    1
    9:44.044   210256     N    0    0    0
    9:44.061   210262     )    0    0    1
    9:44.161   210298     (    0    0    2
    9:44.189   210308     t    0    0    4
    9:44.408   210387     t    0    0    4
    9:44.475   210411     )    0    0    2
    9:44.597   210455     (    0    0    0
    9:44.658   210477     p    0    0    0
    9:44.703   210493     )    0    0    0
    9:44.756   210512     (    0    0    1
    9:44.817   210534     N    0    0    0
    9:44.831   210539     )    0    0    1
    9:45.025   210609     (    0    0    2
    9:45.061   210622     t    0    0    4
    9:45.181   210665     t    0    0    4
    9:45.289   210704     )    0    0    2
    9:45.364   210731     (    0    0    0
    9:45.425   210753     p    0    0    0
    9:45.472   210770     )    0    0    0
    9:45.528   210790     (    0    0    1
    9:45.581   210809     N    0    0    0
    9:45.597   210815     )    0    0    1
    9:45.778   210880     (    0    0    2
    9:45.825   210897     t    0    0    4
    9:45.925   210933     t    0    0    4
    9:46.039   210974     )    0    0    2
    9:46.125   211005     (    0    0    0
    9:46.178   211024     p    0    0    0
    9:46.236   211045     )    0    0    0
    9:46.289   211064     (    0    0    1
    9:46.350   211086     N    0    0    0
    9:46.364   211091     )    0    0    1
    9:46.558   211161     (    0    0    2
    9:46.592   211173     t    0    0    4
    9:46.778   211240     t    0    0    4
    9:46.828   211258     )    0    0    2
    9:46.886   211279     (    0    0    0
    9:46.953   211303     p    0    0    0
    9:47.011   211324     )    0    0    0
    9:47.072   211346     (    0    0    1
    9:47.125   211365     N    0    0    0
    9:47.139   211370     )    0    0    1
    9:47.392   211461     (    0    0    2
    9:47.511   211504     t    0    0    0
    9:47.597   211535     )    0    0    2
    9:47.678   211564     (    0    0    0
    9:47.767   211596     p    0    0    0
    9:47.808   211611     )    0    0    0
    9:47.869   211633     (    0    0    1
    9:47.928   211654     N    0    0    0
    9:47.944   211660     )    0    0    1
    9:48.139   211730     (    0    0    2
    9:48.200   211752     t    0    0    4
    9:48.292   211785     t    0    0    4
    9:48.431   211835     )    0    0    2
    9:48.506   211862     (    0    0    0
    9:48.583   211890     p    0    0    0
    9:48.631   211907     )    0    0    0
    9:48.694   211930     (    0    0    1
    9:48.756   211952     N    0    0    0
    9:48.769   211957     )    0    0    1
    9:48.972   212030     (    0    0    2
    9:49.014   212045     t    0    0    4
    9:49.133   212088     t    0    0    4
    9:49.228   212122     )    0    0    2
    9:49.297   212147     (    0    0    0
    9:49.361   212170     p    0    0    0
    9:49.417   212190     )    0    0    0
    9:49.469   212209     (    0    0    1
    9:49.522   212228     N    0    0    0
    9:49.539   212234     )    0    0    1
    9:49.789   212324     (    0    0    2
    9:49.872   212354     t    0    0    0
    9:49.925   212373     )    0    0    2
    9:50.067   212424     (    0    0    0
    9:50.131   212447     p    0    0    0
    9:50.175   212463     )    0    0    0
    9:50.228   212482     (    0    0    1
    9:50.283   212502     N    0    0    0
    9:50.300   212508     )    0    0    1
    9:50.486   212575     (    0    0    2
    9:50.517   212586     t    0    0    4
    9:50.611   212620     t    0    0    4
    9:50.717   212658     )    0    0    2
    9:50.831   212699     (    0    0    0
    9:50.889   212720     p    0    0    0
    9:50.939   212738     )    0    0    0
    9:50.992   212757     (    0    0    1
    9:51.050   212778     N    0    0    0
    9:51.067   212784     )    0    0    1
    9:51.250   212850     (    0    0    2
    9:51.306   212870     t    0    0    4
    9:51.400   212904     t    0    0    4
    9:51.525   212949     )    0    0    2
    9:51.597   212975     (    0    0    0
    9:51.669   213001     p    0    0    0
    9:51.719   213019     )    0    0    0
    9:51.769   213037     (    0    0    1
    9:51.828   213058     N    0    0    0
    9:51.844   213064     )    0    0    1
    9:52.011   213124     (    0    0    2
    9:52.067   213144     t    0    0    4
    9:52.169   213181     t    0    0    4
    9:52.300   213228     )    0    0    2
    9:52.353   213247     (    0    0    0
    9:52.411   213268     p    0    0    0
    9:52.458   213285     )    0    0    0
    9:52.517   213306     (    0    0    1
    9:52.575   213327     N    0    0    0
    9:52.589   213332     )    0    0    1
    9:52.778   213400     (    0    0    2
    9:52.808   213411     t    0    0    4
    9:52.919   213451     t    0    0    4
    9:52.981   213473     )    0    0    2
    9:53.108   213519     (    0    0    0
    9:53.178   213544     p    0    0    0
    9:53.233   213564     )    0    0    0
    9:53.297   213587     (    0    0    1
    9:53.353   213607     N    0    0    0
    9:53.367   213612     )    0    0    1
    9:53.628   213706     (    0    0    2
    9:53.700   213732     t    0    0    0
    9:53.814   213773     )    0    0    2
    9:53.900   213804     (    0    0    0
    9:53.986   213835     p    0    0    0
    9:54.031   213851     )    0    0    0
    9:54.097   213875     (    0    0    1
    9:54.153   213895     N    0    0    0
    9:54.167   213900     )    0    0    1
    9:54.353   213967     (    0    0    2
    9:54.411   213988     t    0    0    4
    9:54.497   214019     t    0    0    4
    9:54.528   214030     )    0    0    2
    9:54.706   214094     (    0    0    0
    9:54.778   214120     p    0    0    0
    9:54.833   214140     )    0    0    0
    9:54.892   214161     (    0    0    1
    9:54.947   214181     N    0    0    0
    9:54.964   214187     )    0    0    1
    9:55.164   214259     (    0    0    2
    9:55.211   214276     t    0    0    4
    9:55.325   214317     t    0    0    4
    9:55.431   214355     )    0    0    2
    9:55.508   214383     (    0    0    0
    9:55.572   214406     p    0    0    0
    9:55.622   214424     )    0    0    0
    9:55.678   214444     (    0    0    1
    9:55.736   214465     N    0    0    0
    9:55.753   214471     )    0    0    1
    9:56.017   214566     (    0    0    2
    9:56.089   214592     t    0    0    0
    9:56.178   214624     )    0    0    2
    9:56.283   214662     (    0    0    0
    9:56.336   214681     p    0    0    0
    9:56.383   214698     )    0    0    0
    9:56.442   214719     (    0    0    1
    9:56.494   214738     N    0    0    0
    9:56.511   214744     )    0    0    1
    9:56.694   214810     (    0    0    2
    9:56.725   214821     t    0    0    4
    9:56.828   214858     t    0    0    4
    9:56.939   214898     )    0    0    2
    9:57.011   214924     (    0    0    0
    9:57.081   214949     p    0    0    0
    9:57.136   214969     )    0    0    0
    9:57.183   214986     (    0    0    1
    9:57.236   215005     N    0    0    0
    9:57.253   215011     )    0    0    1
    9:57.444   215080     (    0    0    2
    9:57.489   215096     t    0    0    4
    9:57.567   215124     t    0    0    4
    9:57.675   215163     )    0    0    2
    9:57.775   215199     (    0    0    0
    9:57.844   215224     p    0    0    0
    9:57.894   215242     )    0    0    0
    9:57.944   215260     (    0    0    1
    9:58.003   215281     N    0    0    0
    9:58.019   215287     )    0    0    1
    9:58.197   215351     (    0    0    2
    9:58.253   215371     t    0    0    4
    9:58.397   215423     t    0    0    4
    9:58.458   215445     )    0    0    2
    9:58.539   215474     (    0    0    0
    9:58.619   215503     p    0    0    0
    9:58.661   215518     )    0    0    0
    9:58.731   215543     (    0    0    1
    9:58.786   215563     N    0    0    0
    9:58.803   215569     )    0    0    1
    9:58.908   215607     (    0    0    2
    9:58.942   215619     t    0    0    4
    9:59.117   215682     t    0    0    4
    9:59.200   215712     )    0    0    2
    9:59.344   215764     (    0    0    0
    9:59.408   215787     p    0    0    0
    9:59.461   215806     )    0    0    0
    9:59.522   215828     (    0    0    1
    9:59.586   215851     N    0    0    0
    9:59.600   215856     )    0    0    1
    9:59.792   215925     (    0    0    2
    9:59.814   215933     t    0    0    4
    9:59.989   215996     t    0    0    4
   10:00.044   216016     )    0    0    2
   10:00.164   216059     (    0    0    0
   10:00.225   216081     p    0    0    0
   10:00.275   216099     )    0    0    0
   10:00.333   216120     (    0    0    1
   10:00.392   216141     N    0    0    0
   10:00.408   216147     )    0    0    1
   10:00.622   216224     (    0    0    2
   10:00.658   216237     t    0    0    4
   10:00.758   216273     t    0    0    4
   10:00.853   216307     )    0    0    2
   10:00.969   216349     (    0    0    0
   10:01.033   216372     p    0    0    0
   10:01.089   216392     )    0    0    0
   10:01.144   216412     (    0    0    1
   10:01.197   216431     N    0    0    0
   10:01.214   216437     )    0    0    1
   10:01.431   216515     (    0    0    2
   10:01.467   216528     t    0    0    4
   10:01.553   216559     t    0    0    4
   10:01.653   216595     )    0    0    2
   10:01.747   216629     (    0    0    0
   10:01.811   216652     p    0    0    0
   10:01.856   216668     )    0    0    0
   10:01.919   216691     (    0    0    1
   10:01.972   216710     N    0    0    0
   10:01.992   216717     )    0    0    1
   10:02.197   216791     (    0    0    2
   10:02.222   216800     t    0    0    4
   10:02.336   216841     t    0    0    4
   10:02.431   216875     )    0    0    2
   10:02.514   216905     (    0    0    0
   10:02.594   216934     p    0    0    0
   10:02.639   216950     )    0    0    0
   10:02.694   216970     (    0    0    1
   10:02.750   216990     N    0    0    0
   10:02.767   216996     )    0    0    1
   10:02.969   217069     (    0    0    2
   10:03.003   217081     t    0    0    4
   10:03.106   217118     t    0    0    4
   10:03.236   217165     )    0    0    2
   10:03.319   217195     (    0    0    0
   10:03.367   217212     p    0    0    0
   10:03.414   217229     )    0    0    0
   10:03.469   217249     (    0    0    1
   10:03.525   217269     N    0    0    0
   10:03.542   217275     )    0    0    1
   10:03.725   217341     (    0    0    2
   10:03.767   217356     t    0    0    4
   10:03.878   217396     t    0    0    4
   10:03.944   217420     )    0    0    2
   10:04.072   217466     (    0    0    0
   10:04.150   217494     p    0    0    0
   10:04.194   217510     )    0    0    0
   10:04.244   217528     (    0    0    1
   10:04.297   217547     N    0    0    0
   10:04.314   217553     )    0    0    1
   10:04.508   217623     (    0    0    2
   10:04.547   217637     t    0    0    4
   10:04.661   217678     t    0    0    4
   10:04.728   217702     )    0    0    2
   10:04.839   217742     (    0    0    0
   10:04.906   217766     p    0    0    0
   10:04.956   217784     )    0    0    0
   10:05.008   217803     (    0    0    1
   10:05.069   217825     N    0    0    0
   10:05.086   217831     )    0    0    1
   10:05.292   217905     (    0    0    2
   10:05.317   217914     t    0    0    4
   10:05.425   217953     t    0    0    4
   10:05.558   218001     )    0    0    2
   10:05.661   218038     (    0    0    0
   10:05.719   218059     p    0    0    0
   10:05.767   218076     )    0    0    0
   10:05.839   218102     (    0    0    1
   10:05.897   218123     N    0    0    0
   10:05.911   218128     )    0    0    1
   10:06.136   218209     (    0    0    2
   10:06.164   218219     t    0    0    4
   10:06.281   218261     t    0    0    4
   10:06.414   218309     )    0    0    2
   10:06.472   218330     (    0    0    0
   10:06.539   218354     p    0    0    0
   10:06.600   218376     )    0    0    0
   10:06.656   218396     (    0    0    1
   10:06.717   218418     N    0    0    0
   10:06.736   218425     )    0    0    1
   10:06.936   218497     (    0    0    2
   10:06.989   218516     t    0    0    4
   10:07.092   218553     t    0    0    4
   10:07.147   218573     )    0    0    2
   10:07.278   218620     (    0    0    0
   10:07.350   218646     p    0    0    0
   10:07.400   218664     )    0    0    0
   10:07.450   218682     (    0    0    1
   10:07.514   218705     N    0    0    0
   10:07.528   218710     )    0    0    1
   10:07.617   218742     (    0    0    2
   10:07.644   218752     t    0    0    4
   10:07.856   218828     t    0    0    4
   10:07.964   218867     )    0    0    2
   10:08.042   218895     (    0    0    0
   10:08.103   218917     p    0    0    0
   10:08.147   218933     )    0    0    0
   10:08.206   218954     (    0    0    1
   10:08.258   218973     N    0    0    0
   10:08.272   218978     )    0    0    1
   10:08.528   219070     (    0    0    2
   10:08.611   219100     t    0    0    0
   10:08.689   219128     )    0    0    2
   10:08.808   219171     (    0    0    0
   10:08.869   219193     p    0    0    0
   10:08.914   219209     )    0    0    0
   10:08.964   219227     (    0    0    1
   10:09.019   219247     N    0    0    0
   10:09.033   219252     )    0    0    1
   10:09.228   219322     (    0    0    2
   10:09.264   219335     t    0    0    4
   10:09.356   219368     t    0    0    4
   10:09.431   219395     )    0    0    2
   10:09.581   219449     (    0    0    0
   10:09.650   219474     p    0    0    0
   10:09.694   219490     )    0    0    0
   10:09.744   219508     (    0    0    1
   10:09.806   219530     N    0    0    0
   10:09.825   219537     )    0    0    1
   10:10.008   219603     (    0    0    2
   10:10.053   219619     t    0    0    4
   10:10.156   219656     t    0    0    4
   10:10.256   219692     )    0    0    2
   10:10.350   219726     (    0    0    0
   10:10.433   219756     p    0    0    0
   10:10.481   219773     )    0    0    0
   10:10.531   219791     (    0    0    1
   10:10.592   219813     N    0    0    0
   10:10.608   219819     )    0    0    1
   10:10.853   219907     (    0    0    2
   10:10.925   219933     t    0    0    0
   10:11.022   219968     )    0    0    2
   10:11.133   220008     (    0    0    0
   10:11.217   220038     p    0    0    0
   10:11.258   220053     )    0    0    0
   10:11.322   220076     (    0    0    1
   10:11.386   220099     N    0    0    0
   10:11.400   220104     )    0    0    1
   10:11.656   220196     (    0    0    2
   10:11.756   220232     t    0    0    0
   10:11.864   220271     )    0    0    2
   10:11.958   220305     (    0    0    0
   10:12.042   220335     p    0    0    0
   10:12.092   220353     )    0    0    0
   10:12.144   220372     (    0    0    1
   10:12.200   220392     N    0    0    0
   10:12.214   220397     )    0    0    1
   10:12.414   220469     (    0    0    2
   10:12.461   220486     t    0    0    4
   10:12.603   220537     t    0    0    4
   10:12.700   220572     )    0    0    2
   10:12.794   220606     (    0    0    0
   10:12.867   220632     p    0    0    0
   10:12.919   220651     )    0    0    0
   10:12.972   220670     (    0    0    1
   10:13.031   220691     N    0    0    0
   10:13.056   220700     )    0    0    1
   10:13.236   220765     (    0    0    2
   10:13.311   220792     t    0    0    4
   10:13.436   220837     t    0    0    4
   10:13.492   220857     )    0    0    2
   10:13.597   220895     (    0    0    0
   10:13.669   220921     p    0    0    0
   10:13.714   220937     )    0    0    0
   10:13.772   220958     (    0    0    1
   10:13.825   220977     N    0    0    0
   10:13.844   220984     )    0    0    1
   10:14.094   221074     (    0    0    2
   10:14.172   221102     t    0    0    0
   10:14.258   221133     )    0    0    2
   10:14.375   221175     (    0    0    0
   10:14.436   221197     p    0    0    0
   10:14.492   221217     )    0    0    0
   10:14.539   221234     (    0    0    1
   10:14.592   221253     N    0    0    0
   10:14.606   221258     )    0    0    1
   10:14.789   221324     (    0    0    2
   10:14.822   221336     t    0    0    4
   10:14.947   221381     t    0    0    4
   10:15.011   221404     )    0    0    2
   10:15.136   221449     (    0    0    0
   10:15.192   221469     p    0    0    0
   10:15.239   221486     )    0    0    0
   10:15.300   221508     (    0    0    1
   10:15.353   221527     N    0    0    0
   10:15.367   221532     )    0    0    1
   10:15.539   221594     (    0    0    2
   10:15.600   221616     t    0    0    4
   10:15.708   221655     t    0    0    4
   10:15.756   221672     )    0    0    2
   10:15.892   221721     (    0    0    0
   10:15.969   221749     p    0    0    0
   10:16.017   221766     )    0    0    0
   10:16.069   221785     (    0    0    1
   10:16.122   221804     N    0    0    0
   10:16.142   221811     )    0    0    1
   10:16.311   221872     (    0    0    2
   10:16.361   221890     t    0    0    4
   10:16.489   221936     t    0    0    4
   10:16.586   221971     )    0    0    2
   10:16.658   221997     (    0    0    0
   10:16.728   222022     p    0    0    0
   10:16.769   222037     )    0    0    0
   10:16.839   222062     (    0    0    1
   10:16.894   222082     N    0    0    0
   10:16.908   222087     )    0    0    1
   10:17.014   222125     (    0    0    2
   10:17.050   222138     t    0    0    4
   10:17.250   222210     t    0    0    4
   10:17.369   222253     )    0    0    2
   10:17.469   222289     (    0    0    0
   10:17.536   222313     p    0    0    0
   10:17.586   222331     )    0    0    0
   10:17.653   222355     (    0    0    1
   10:17.708   222375     N    0    0    0
   10:17.725   222381     )    0    0    1
   10:17.922   222452     (    0    0    2
   10:17.967   222468     t    0    0    4
   10:18.078   222508     t    0    0    4
   10:18.150   222534     )    0    0    2
   10:18.281   222581     (    0    0    0
   10:18.361   222610     p    0    0    0
   10:18.403   222625     )    0    0    0
   10:18.464   222647     (    0    0    1
   10:18.517   222666     N    0    0    0
   10:18.536   222673     )    0    0    1
   10:18.728   222742     (    0    0    2
   10:18.786   222763     t    0    0    4
   10:18.906   222806     t    0    0    4
   10:18.981   222833     )    0    0    2
   10:19.078   222868     (    0    0    0
   10:19.153   222895     p    0    0    0
   10:19.197   222911     )    0    0    0
   10:19.247   222929     (    0    0    1
   10:19.311   222952     N    0    0    0
   10:19.325   222957     )    0    0    1
   10:19.525   223029     (    0    0    2
   10:19.561   223042     t    0    0    4
   10:19.664   223079     t    0    0    4
   10:19.803   223129     )    0    0    2
   10:19.842   223143     (    0    0    0
   10:19.917   223170     p    0    0    0
   10:19.961   223186     )    0    0    0
   10:20.019   223207     (    0    0    1
   10:20.078   223228     N    0    0    0
   10:20.097   223235     )    0    0    1
   10:20.300   223308     (    0    0    2
   10:20.333   223320     t    0    0    4
   10:20.433   223356     t    0    0    4
   10:20.550   223398     )    0    0    2
   10:20.628   223426     (    0    0    0
   10:20.708   223455     p    0    0    0
   10:20.753   223471     )    0    0    0
   10:20.800   223488     (    0    0    1
   10:20.853   223507     N    0    0    0
   10:20.869   223513     )    0    0    1
   10:21.044   223576     (    0    0    2
   10:21.097   223595     t    0    0    4
   10:21.192   223629     t    0    0    4
   10:21.283   223662     )    0    0    2
   10:21.394   223702     (    0    0    0
   10:21.467   223728     p    0    0    0
   10:21.511   223744     )    0    0    0
   10:21.567   223764     (    0    0    1
   10:21.622   223784     N    0    0    0
   10:21.639   223790     )    0    0    1
   10:21.797   223847     (    0    0    2
   10:21.847   223865     t    0    0    4
   10:21.953   223903     t    0    0    4
   10:22.050   223938     )    0    0    2
   10:22.125   223965     (    0    0    0
   10:22.194   223990     p    0    0    0
   10:22.239   224006     )    0    0    0
   10:22.294   224026     (    0    0    1
   10:22.353   224047     N    0    0    0
   10:22.372   224054     )    0    0    1
   10:22.556   224120     (    0    0    2
   10:22.586   224131     t    0    0    4
   10:22.686   224167     t    0    0    4
   10:22.728   224182     )    0    0    2
   10:22.881   224237     (    0    0    0
   10:22.961   224266     p    0    0    0
   10:23.014   224285     )    0    0    0
   10:23.072   224306     (    0    0    1
   10:23.139   224330     N    0    0    0
   10:23.156   224336     )    0    0    1
   10:23.703   224533     (    0    0    0
   10:23.772   224558     p    0    0    0
   10:23.817   224574     )    0    0    0
   10:23.892   224601     (    0    0    1
   10:23.950   224622     N    0    0    0
   10:23.967   224628     )    0    0    1
   10:24.161   224698     (    0    0    2
   10:24.208   224715     t    0    0    4
   10:24.317   224754     t    0    0    4
   10:24.425   224793     )    0    0    2
   10:24.506   224822     (    0    0    0
   10:24.600   224856     p    0    0    0
   10:24.644   224872     )    0    0    0
   10:24.708   224895     (    0    0    1
   10:24.767   224916     N    0    0    0
   10:24.783   224922     )    0    0    1
   10:24.983   224994     (    0    0    2
   10:25.033   225012     t    0    0    4
   10:25.133   225048     t    0    0    4
   10:25.239   225086     )    0    0    2
   10:25.314   225113     (    0    0    0
   10:25.378   225136     p    0    0    0
   10:25.425   225153     )    0    0    0
   10:25.489   225176     (    0    0    1
   10:25.542   225195     N    0    0    0
   10:25.558   225201     )    0    0    1
   10:25.817   225294     (    0    0    2
   10:25.875   225315     t    0    0    0
   10:26.017   225366     )    0    0    2
   10:26.089   225392     (    0    0    0
   10:26.150   225414     p    0    0    0
   10:26.200   225432     )    0    0    0
   10:26.253   225451     (    0    0    1
   10:26.314   225473     N    0    0    0
   10:26.328   225478     )    0    0    1
   10:26.503   225541     (    0    0    2
   10:26.556   225560     t    0    0    4
   10:26.639   225590     t    0    0    4
   10:26.739   225626     )    0    0    2
   10:26.836   225661     (    0    0    0
   10:26.911   225688     p    0    0    0
   10:26.956   225704     )    0    0    0
   10:27.008   225723     (    0    0    1
   10:27.064   225743     N    0    0    0
   10:27.086   225751     )    0    0    1
   10:27.272   225818     (    0    0    2
   10:27.317   225834     t    0    0    4
   10:27.444   225880     t    0    0    4
   10:27.533   225912     )    0    0    2
   10:27.617   225942     (    0    0    0
   10:27.683   225966     p    0    0    0
   10:27.728   225982     )    0    0    0
   10:27.781   226001     (    0    0    1
   10:27.844   226024     N    0    0    0
   10:27.861   226030     )    0    0    1
   10:28.050   226098     (    0    0    2
   10:28.081   226109     t    0    0    4
   10:28.197   226151     t    0    0    4
   10:28.306   226190     )    0    0    2
   10:28.364   226211     (    0    0    0
   10:28.428   226234     p    0    0    0
   10:28.478   226252     )    0    0    0
   10:28.544   226276     (    0    0    1
   10:28.600   226296     N    0    0    0
